회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)코렌텍,104540,2022,8.0,16.0,4.0,11.0,172.0,139.0,128.0,88.0,27.0,28.0,24.0,66.0,44.0,2.91,2.02,4.15,4.24,4.02,9.15,5.19,1.4300000000000002,44.50158947040636,44.5,34.55,69.35,43.2,60.14,23870.0,14.0,77.0,37.0,11.0,40.0,0.371959774598899,2.58,1.0,2.0,0.0,0.0,1.0,1.0,24.0,11.0,85.03937007874016,1861.364439548165,13215.40995200122,2191.803035873927,0.0,0,0,1,0
(주)제놀루션,225220,2022,99.0,116.0,17.0,52.0,1175.0,1087.0,21.0,5.0,15.0,44.0,157.0,48.0,83.0,16.51,16.72,38.34,14.71,14.08,38.69,-0.93,-31.43,20.551935423178204,20.55,-5.42,60.73,-31.3716058539048,98.62,26798.0,23.0,71.0,70.0,54.0,69.0,0.3327507747999661,7.55,1.0,1.0,0.0,0.0,1.0,1.0,18.0,4.0,5.562422744128554,911.4953410180487,6369.844544604623,2266.4695247043496,0.0,0,0,1,0
조광아이엘아이(주),44060,2022,15.0,20.0,3.0,12.0,117.0,65.0,27.0,26.0,16.0,3.0,23.0,24.0,79.0,-17.17,-18.216156345423265,-34.09253764208802,2.38,2.29,9.14,3.1,-19.62,-9.696886660783706,-9.7,-29.37,-0.81,-2.36,12.35,-734.6918308350455,-1.453956777841518,-4.496762278128349,-2.929316305826452,0.0,0.0,0.2641872320748277,4.85,1.0,1.0,1.0,0.0,0.0,1.0,30.0,23.0,-11.75,1228.11214326273,19655.28623230444,3661.509693964924,0.0,0,0,1,0
위즈코프(주),38620,2022,15.0,0.0,2.0,3.0,1424.207005870683,1185.7355991805227,12.0,3.6595324166188616,0.8865108055396205,31.0,526.209528476602,33.0,90.0,3.7,3.1,6.31,2.23,1.66,3.51,-1.2,13.29,1.3847083915270384,1.38,-2.08,3.15,16.17,-4.62,9105.0,10.0,17.0,22.0,29.0,61.0,0.4709370981784361,24.80502145347858,1.0,1.0,0.0,0.0,1.0,1.0,29.0,24.0,27.27586206896552,671.7077789327178,52343.2472733673,1277.1953503548714,0.0,0,0,1,0
(주)천보,278280,2022,6.0,7.0,3.0,8.0,296.0,238.0,107.0,38.0,42.0,36.0,44.0,54.0,48.0,11.9,8.8,13.03,10.34,9.23,17.17,1.25,-3.469999999999999,84.88734186651752,84.88678412560843,93.04,114.31,21.09,130.55,71829.0,9.0,43.0,22.0,60.0,82.0,0.4017059369621076,5.65,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,-1916.3263432435583,5528.815626056907,33292.72678062214,6638.104370249074,0.0,0,0,1,0
(주)디알젬,263690,2022,17.0,34.0,7.0,8.0,179.0,110.0,72.0,66.0,21.0,30.0,57.0,69.0,58.0,21.38,15.6,13.06,16.75,16.09,15.39,-0.36,-0.7300000000000004,50.7545325566085,50.75,37.3,92.23,28.47,114.59,35326.0,28.0,250.0,32.0,41.0,51.0,0.8694602471538115,6.31,2.0,5.0,1.0,1.0,4.0,1.0,21.0,6.0,7.647907647907647,1630.3982209550886,16331.712969670454,1089.742172056832,0.0,0,0,1,0
(주)CMG제약,58820,2022,19.0,79.0,2.0,6.0,617.0,520.0,15.0,12.0,3.0,53.0,20.0,63.0,87.0,-0.21,-0.24,-0.47,2.4,1.45,3.63,-2.37,-1.94,7.072078214313208,7.07,7.64,6.1,18.31,22.79,15933.0,7.0,107.0,19.0,-2.0,-4.0,0.3854321723600449,4.04,1.0,2.0,1.0,0.0,1.0,1.0,23.0,23.0,-716.6666666666666,1614.5631613520873,60479.04823242296,3632.9408019060456,0.0,0,0,1,0
(주)메타바이오메드,59210,2022,18.0,23.0,8.0,15.0,114.0,81.0,91.0,71.0,36.0,5.0,30.0,42.0,52.0,4.42,3.99,5.22,4.95,4.76,7.74,1.7,-13.49,17.39997081494557,17.4,5.75,27.62,17.29,33.94,34473.0,28.0,89.0,50.0,10.0,27.0,0.5694238251229382,5.46,2.0,2.0,1.0,1.0,1.0,1.0,25.0,16.0,17.76923076923077,868.8944825325777,6018.14556999685,799.5478429075176,0.0,0,0,1,0
(주)에스코넥,96630,2022,5.0,7.0,3.0,3.0,92.0,76.0,252.0,247.0,44.0,-6.0,27.0,65.0,28.0,9.49,2.05,1.35,4.07,3.77,2.91,1.86,34.76279665983769,16.133212702865478,16.13,36.66,-8.97,10.48,-9.73,40541.0,24.0,92.0,20.0,7.0,51.0,1.2064830186725053,8.76,3.0,4.0,2.0,1.0,3.0,2.0,24.0,17.0,-9.525252525252526,1323.6656413705052,6855.885046511026,311.9518500996168,0.0,0,0,1,0
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2022,132.0,1088.419056953204,21.0,39.0,343.0,341.0,19.0,19.0,1.0,38.0,106.0,54.0,84.0,-25.02,-18.216156345423265,-34.09253764208802,-11.93046758338114,-11.981602475325744,-16.44775882074901,-0.07,-27.25,-5.060607964234319,-5.06,-17.33,14.92,-16.63,-11.94,-734.6918308350455,-1.453956777841518,-4.496762278128349,-2.929316305826452,0.0,0.0,0.5309836854426706,2.5,1.0,5.0,1.0,1.0,1.0,1.0,12.0,8.0,-495.9265253796344,131.49713012646887,2133.9118528853464,269.0537121827586,0.0,0,0,1,0
패션플랫폼(주),225590,2022,25.0,49.0,8.0,7.0,375.0,175.0,45.0,24.0,16.0,46.0,5.0,63.0,69.0,15.58,13.43,8.84,14.2,13.89,10.89,0.24,-11.31,30.787789539023247,30.79,12.03,82.63,27.28,5.27,25877.0,26.0,283.0,24.0,38.0,72.0,1.1249357186807276,10.59,4.0,12.0,2.0,1.0,4.0,2.0,9.0,9.0,5.030395136778116,651.7953591988758,6272.738696978144,400.9699700017637,0.0,0,0,1,0
소프트캠프(주),258790,2022,7.0,14.0,3.0,5.0,156.0,156.0,94.0,82.0,23.0,24.0,30.0,66.0,52.0,5.4,2.61,3.41,4.67,4.07,7.06,2.75,6.24,-2.177439741911758,-2.18,3.97,-12.35,-7.52,108.99,10036.0,31.0,966.0,53.0,6.0,20.0,0.5825750189761115,3.4,1.0,14.0,1.0,1.0,2.0,1.0,8.0,7.0,75.9090909090909,2481.378667493328,62895.7890786886,2194.5938151656887,0.0,0,0,1,0
(주)네패스아크,330860,2022,39.0,44.0,17.0,52.0,178.0,176.0,79.0,23.0,40.0,10.0,131.0,23.0,56.0,11.23,6.83,16.7,5.43,5.15,14.64,1.78,-2.8599999999999994,9.682163062392378,9.68,7.28,10.42,34.72,8.21,124723.11975630908,28.0,42.0,75.7944243612226,20.0,82.0,0.335964773297273,12.2,2.0,0.8865108055396205,0.0,0.0,0.0,2.0,5.0,4.0,8.534850640113797,855.2258159132293,2462.756437643247,1425.3938151595785,0.0,0,0,1,0
씨앤지하이테크(주),264660,2022,43.0,138.0,17.0,14.0,280.0,246.0,66.0,45.0,12.0,49.0,26.0,77.0,60.0,18.06,13.01,8.74,16.71,16.44,13.19,0.31,11.419999999999998,10.99363590537637,0.0,0.0,0.0,0.0,0.0,38339.0,25.0,443.0,20.0,44.0,61.0,1.2462324280201085,4.06,2.0,12.0,1.0,1.0,5.0,2.0,22.0,6.0,5.692829457364341,1076.894366453195,3781.428469716544,521.5219599264864,0.0,0,0,1,0
(주)에이디테크놀로지,200710,2022,25.0,34.0,7.0,10.0,260.0,243.0,40.0,36.0,21.0,41.0,92.0,67.0,72.0,3.61,2.63,3.42,2.54,1.88,2.68,-0.17,-6.18,-0.0612335286139824,-0.06,-2.94,6.27,-31.3716058539048,1.73,44441.0,19.0,97.0,27.0,13.0,22.0,0.7017526297431447,11.2,1.0,4.0,1.0,1.0,2.0,1.0,22.0,10.0,22.323049001814883,978.4535708176588,5110.383922010883,998.5598193520718,0.0,0,0,1,0
(주)디에스케이,109740,2022,-3.0,-11.0,-1.0,-3.0,225.0,177.0,32.0,30.0,7.0,29.0,82.0,51.0,76.0,-4.75,-6.26,-19.94,-6.13,-6.82,-16.44775882074901,0.58,-4.41,1.4353895815846542,1.44,-5.72,10.3,-3.13,-5.7,9521.0,5.0,21.0,20.0,-101.0,-49.0,0.2488381959082224,10.86,1.0,1.0,0.0,0.0,1.0,0.0,29.0,15.0,159.0625,935.408896273838,216638.17447055803,2851.982569078791,0.0,0,0,1,0
(주)아모그린텍,125210,2022,8.0,12.0,5.0,5.0,106.0,74.0,156.0,106.0,40.0,3.0,12.0,44.0,39.0,23.31,9.22,8.03,6.93,6.86,6.22,1.3,16.72,25.241949290810773,25.24,2.12,52.2,16.43,57.16,31138.0,22.0,50.0,22.0,37.0,52.0,0.9928961839030764,4.86,3.0,3.0,1.0,1.0,2.0,2.0,20.0,5.0,17.052023121387283,3482.675221461719,15141.693153580643,1369.6212013531028,0.0,0,0,1,0
헝셩그룹유한회사,900270,2022,36.0,48.0,6.0,16.0,554.0,547.0,18.0,18.0,12.0,68.0,440.0,82.11348919446037,84.0,-0.63,-0.54,-1.49,1.38,1.17,3.29,1.33,-0.8300000000000001,-2.64321380818256,-2.64,-1.63,-7.43,8.01,-1.08,27983.0,8.0,66.0,21.0,-7.0,28.0,0.359323232737367,2.14,0.0,3.0,0.0,0.0,2.0,0.0,29.0,8.0,-1916.3263432435583,129.82018582563575,2238.7733546599216,274.40023899321034,0.0,0,0,1,0
(주)코퍼스코리아,322780,2022,12.0,19.0,8.0,39.0,73.0,52.0,195.0,189.0,44.0,-17.0,22.0,47.0,34.0,-2.97,-1.18,-4.89,7.36,7.33,31.18,5.415843496976138,-21.58,29.060996301537028,29.06,20.1,38.22,-13.56,-1.94,14602.0,10.0,2757.418510766197,50.0,-10.0,71.0,0.2372441397892384,3.13,1.0,36.26978388920742,0.0,0.0,0.0,0.0,5.0,5.0,-63.83720930232558,2089.1613752167104,5816.014982039294,3398.1453402136267,0.0,0,0,1,0
(주)빅텍,65450,2022,18.0,51.0,7.0,9.0,309.0,209.0,58.0,27.0,13.0,36.0,72.0,53.0,63.0,-0.39,-0.29,-0.31,2.29,1.75,2.22,0.07,-9.91,3.601267205997837,3.6,-8.01,20.47,-27.42,37.19,16722.0,17.0,92.0,22.0,-1.0,16.0,0.7730311201114181,23.77,3.0,3.0,1.0,1.0,2.0,1.0,28.0,21.0,-710.0,2666.0930001568063,10309.974336543815,2188.210319528401,0.0,0,0,1,0
상신이디피(주),91580,2022,23.0,37.0,11.0,10.0,118.0,92.0,100.0,88.0,30.0,8.0,37.0,52.0,50.0,21.88,12.08,8.42,14.83,14.72,11.26,0.64,1.7199999999999989,21.82320015703588,21.82,36.06,9.4,47.24,9.68,67049.0,27.0,69.0,23.0,37.0,65.0,1.1894571509323577,7.35,3.0,3.0,1.0,1.0,3.0,3.0,32.0,17.0,11.550387596899224,1658.4971867399297,5540.682382621146,698.2554800937861,0.0,0,0,1,0
(주)인터로조,119610,2022,18.0,29.0,5.0,10.0,215.0,166.0,39.0,37.0,17.0,30.0,3.0,57.0,72.0,13.2,10.57,19.04,12.65,12.56,24.53,0.81,1.0099999999999998,13.717855205092894,13.72,16.84,9.86,8.65,9.45,71746.0,27.0,80.0,57.0,34.0,54.0,0.4812123259433294,2.0866600786036216,1.0,1.0,1.0,1.0,1.0,1.0,24.0,14.0,16.48158971361777,1970.394939797498,30936.893812167684,2936.355568703204,0.0,0,0,1,0
디케이락(주),105740,2022,9.0,21.0,3.0,5.0,163.0,94.0,53.0,48.0,16.0,20.0,9.0,51.0,65.0,5.52,4.27,5.32,7.08,7.0,10.39,1.96,-3.940000000000001,12.665807007016976,12.67,24.36,2.47,28.51,-1.2,31404.0,18.0,61.0,29.0,19.0,40.0,0.6360045172910032,3.52,2.0,2.0,1.0,1.0,1.0,1.0,32.0,14.0,12.784090909090908,913.8896653608632,66592.9286553654,937.114837596536,0.0,0,0,1,0
(주)레이크머티리얼즈,281740,2022,14.0,17.0,8.0,14.0,112.0,64.0,146.0,89.0,50.0,4.0,31.0,40.0,41.0,35.332374066704894,15.85,20.65,19.62,19.46,26.91,1.97,0.8100000000000023,42.11365974441376,42.11,47.64,38.59,60.66,40.6,60214.0,28.0,54.0,46.0,45.0,67.0,0.6159272662543418,7.87,3.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,10.632603406326034,3309.9076942010165,16900.402034738014,2184.24203478887,0.0,0,0,1,0
(주)유티아이,179900,2022,7.0,7.0,4.0,12.0,305.0,268.0,144.0,43.0,56.0,36.0,92.0,54.0,41.0,-22.27,-12.78,-33.07,-4.17,-4.44,-12.73,1.22,-24.43,23.040445017253507,23.04,47.26,3.18,-19.37,-5.34,4893.0,4.0,13.0,13.0,-117.45593319675504,-74.51168958452847,0.3161425901219484,7.89,1.0,1.0,0.0,0.0,1.0,1.0,14.0,7.0,-13.96859772604223,9791.155525174465,147013.83786377907,12709.524864650935,0.0,0,0,1,0
(주)월덱스,101160,2022,32.0,48.0,9.0,9.0,336.0,169.0,41.0,26.0,19.0,44.0,88.0,62.0,71.0,25.17,18.38,16.21,21.62,21.41,19.81,0.37,-1.3099999999999987,23.558504429811087,23.56,20.67,28.58,34.66,28.95,106244.0,41.0,120.0,42.0,39.0,64.0,0.9775869031705072,7.94,3.0,3.0,1.0,1.0,3.0,2.0,24.0,16.0,7.395626242544732,1652.058337629062,13770.987717901631,1199.955998085975,0.0,0,0,1,0
(주)덴티스,261200,2022,2.0,4.0,2.0,3.0,94.0,67.0,306.0,259.0,42.0,-4.0,9.0,60.0,25.0,4.03,0.26,0.35,4.57,4.52,6.41,3.02,1.95,13.058835501048971,13.06,11.98,14.7,32.47,7.78,33947.0,26.0,85.0,39.0,1.0,24.0,0.6644317759897862,2.76,2.0,2.0,1.0,1.0,2.0,1.0,8.0,7.0,43.475935828877006,3720.3331900579215,23203.77631541541,1377.719502682922,0.0,0,0,1,0
에이치엘비바이오스텝(주),278650,2022,7.0,8.0,4.0,9.0,880.0,867.0,142.0,18.0,54.0,59.0,116.0,66.0,41.0,-4.51,-2.54,-3.33,5.9,4.84,7.43,3.3,-23.17,79.86594873656999,79.87,102.858963929001,-8.94,33.96,-0.61,20754.0,12.0,52.0,24.0,-14.0,26.0,0.5069170626456361,11.66,1.0,2.0,1.0,1.0,1.0,1.0,12.0,5.0,-96.875,4670.873336161879,50605.40215403844,3801.313595973287,0.0,0,0,1,0
(주)디알텍,214680,2022,3.0,5.0,2.0,2.0,152.0,100.0,102.0,87.0,32.0,22.0,27.0,65.0,50.0,11.43,6.29,6.65,5.05,4.58,5.49,0.96,0.9699999999999988,28.62598052218889,28.63,34.68,18.6,27.33,27.49,34567.0,29.0,227.0,39.0,17.0,36.0,0.7408730400286199,4.04,2.0,6.0,1.0,1.0,2.0,1.0,9.0,9.0,26.634615384615383,1458.6396927249752,17325.869686520015,975.4320333173732,0.0,0,0,1,0
에이펙스인텍(주),207490,2022,3.0,4.0,2.0,2.0,123.0,89.0,219.0,152.0,50.0,11.0,43.0,59.0,31.0,1.14,0.39,0.37,0.82,0.29,0.29,0.69,-0.52,3.9790894811552375,3.98,41.98,-17.228769665688773,0.35,11.75,-129.0,-1.0,-2.0,-1.0,0.0,0.0,0.9626417792535092,7.44,3.0,3.0,1.0,1.0,2.0,2.0,27.0,6.0,309.09090909090907,3549369.290996085,5973645.680819912,1154390.2669055928,0.0,0,0,1,0
신흥에스이씨(주),243840,2022,12.0,16.0,6.0,9.0,94.0,73.0,113.0,81.0,40.0,-2.0,34.0,36.0,47.0,6.55,3.81,4.1,5.24,5.18,6.49,1.05,-6.14,21.22507711671342,21.23,4.81,32.91,30.46,33.14,124723.11975630908,23.0,52.0,32.0,13.0,42.0,0.7280424590706552,6.05,3.0,1.0,1.0,1.0,1.0,2.0,15.0,7.0,38.779342723004696,1221.1107706839423,7476.752067165094,786.7093935644054,0.0,0,0,1,0
(주)아톤,158430,2022,19.0,29.0,8.0,20.0,148.0,148.0,68.0,52.0,26.0,15.0,37.0,46.0,59.0,28.32,26.61,38.53,8.08,7.42,17.98,2.02,25.82,21.641823402498016,21.64,-12.37,80.58,3.38,285.4293768936815,30448.0,26.0,574.0,68.0,57.0,65.0,0.3758863137272692,8.15,1.0,13.0,1.0,0.0,1.0,1.0,25.0,5.0,5.56701030927835,1331.8040353183617,8569.613556995686,2106.5252304822,0.0,0,0,1,0
씨아이에스(주),222080,2022,4.0,24.0,3.0,8.0,124.0,72.0,217.0,199.0,11.0,15.0,37.0,78.0,32.0,9.3,3.14,7.24,2.22,2.05,4.9,1.16,30.88,39.08550287413802,39.09,46.63,17.66,20.06,21.77,39753.0,9.0,52.0,25.0,29.0,47.0,0.3589282833341829,11.7,1.0,2.0,0.0,0.0,2.0,1.0,9.0,9.0,36.885245901639344,3974.928345839977,10082.516751987408,3492.801925181813,0.0,0,0,1,0
(주)노바렉스,194700,2022,25.0,48.0,8.0,8.0,179.0,110.0,49.0,40.0,17.0,21.0,37.0,48.0,67.0,12.46,8.04,7.08,9.69,9.59,8.94,0.35,-8.219999999999999,6.263235762415535,6.26,15.95,-1.3,1.04,2.61,72791.0,27.0,57.0,26.0,27.0,47.0,1.0410001963402395,6.99,4.0,2.0,1.0,1.0,2.0,2.0,16.0,6.0,8.38150289017341,1049.5933088464242,9467.417634304727,675.8199036485289,0.0,0,0,1,0
(주)푸드웰,5670,2022,6.0,9.0,3.0,3.0,101.0,53.0,100.0,72.0,33.0,0.0,12.0,36.0,50.0,4.9,2.83,2.68,3.42,3.34,3.3,0.39,-2.16,36.98662322502575,36.99,3.82,67.56,24.03,42.39,50710.0,24.0,51.0,28.0,10.0,31.0,0.876705495756213,7.0,4.0,2.0,1.0,1.0,2.0,2.0,51.567445972301854,31.0,18.493150684931507,514.6982326644751,7945.380511629536,293.58629105120605,0.0,0,0,1,0
(주)크린앤사이언스,45520,2022,9.0,11.0,6.0,7.0,119.0,77.0,248.0,138.0,56.11348919446037,8.0,9.0,47.0,29.0,-30.83379111916744,-17.18,-18.95,-9.96,-10.27,-12.67,1.2,-29.54,-10.327475418191508,-10.329865029255108,-23.23,-16.28,-29.28,-12.908062828747036,3387.0,4.0,10.0,4.0,-117.45593319675504,-74.51168958452847,0.9102092896345176,5.52,3.0,2.0,1.0,1.0,2.0,2.0,45.0,24.0,-3.601076095311299,2240.874035431675,98869.82721115822,707.9131591810008,0.0,0,0,1,0
(주)우양,103840,2022,1.0,1.0,1.0,1.0,84.0,33.0,277.0,193.0,51.0,-8.0,1.8865108055396205,43.0,27.0,-7.34,-2.18,-1.84,0.1,0.07,0.06,1.8,-10.57,12.216529666195877,12.22,30.67,1.47,17.42,0.77,24514.0,16.0,31.0,15.0,-12.0,33.0,1.0820429452444362,9.41,6.0,2.0,1.0,1.0,2.0,3.0,32.0,5.0,-12.404761904761903,926.9564481267274,13489.34550574754,269.0537121827586,0.0,0,0,1,0
(주)에코앤드림,101360,2022,-4.0,-5.0,-2.0,-4.0,222.0,142.0,75.0,39.0,30.0,27.0,70.0,50.0,57.0,0.09,0.09,0.16,2.3,1.74,3.72,3.3,-13.95,16.018993642389912,16.02,-9.55,61.49,-21.85,58.47,7530.0,5.0,19.0,12.0,1.0,39.0,0.4340097788426528,11.88,1.0,1.0,1.0,0.0,1.0,1.0,20.0,4.0,492.8571428571428,3221.6768640690057,1206349.8971159505,4233.124804225138,0.0,0,0,1,0
(주)로보로보,215100,2022,35.0,952.0,2.0,6.0,765.0,574.0,7.0,7.0,0.8865108055396205,43.0,102.0,50.0,93.0,-1.18,-1.8,-2.95,1.29,-0.58,-1.53,-3.0162715519790235,3.1800000000000006,1.0410963170370189,1.04,-9.92,14.82,55.69,-8.97,1208.0,4.0,45.0,10.0,-29.0,-66.0,0.3746445271326603,10.06,1.0,4.0,1.0,0.0,1.0,1.0,9.0,9.0,-415.625,4580.601596459798,170823.80006185736,11406.595587246064,0.0,0,0,1,0
경남제약(주),53950,2022,-7.11348919446038,-14.0,-3.0,-7.11348919446038,176.0,147.0,45.0,44.0,23.0,23.0,98.0,54.0,69.0,-7.88,-7.04,-11.49,-2.12,-2.52,-5.75,2.41,-2.62,15.014278265580655,15.01,40.8,-5.11,-8.7,-7.73,10981.0,8.0,35.0,19.0,-62.0,-37.0,0.4093828474312951,3.96,1.0,2.0,1.0,0.0,1.0,1.0,26.0,23.0,-11.964285714285714,900.6579484845033,1253538.1184162733,1520.7645450270754,0.0,0,0,1,0
(주)에이팩트,200470,2022,11.0,14.0,5.0,14.0,88.0,69.0,87.0,37.0,36.0,-2.0,43.0,22.54604322215848,54.0,3.33,1.99,4.2,2.95,2.78,6.23,1.45,-0.5299999999999998,84.51011475875995,84.51,77.75,86.02,55.97,82.46,40230.0,19.0,26.0,55.0,8.0,45.0,0.3439082088998876,12.72,3.0,1.0,0.0,0.0,1.0,3.0,17.0,10.0,23.571428571428573,913.5084096413648,15122.573780583582,1423.6432867498288,0.0,0,0,1,0
(주)덕산테코피아,317330,2022,18.0,24.0,6.0,15.0,415.0,261.0,47.0,8.0,23.0,18.0,161.0,24.0,68.0,8.91,7.6,13.56,3.63,3.41,8.34,-0.43,-1.91,22.17880858610852,22.18,-29.594708605031556,61.89,-1.23,65.65,47691.0,16.0,39.0,43.0,32.0,52.0,0.3718431582844507,11.21,2.0,1.0,1.0,0.0,1.0,1.0,18.0,5.0,16.129032258064516,1220.424480174009,20246.87605811527,2234.9894830527683,0.0,0,0,1,0
(주)이엘피,63760,2022,25.0,43.0,6.0,22.0,238.0,195.0,32.0,20.0,14.0,21.0,83.0,36.0,76.0,-2.44,-2.81,-6.8,-3.16,-3.84,-13.64,-1.32,-1.39,1.8103282197079489,1.81,-29.594708605031556,43.67,-9.82,100.58,8602.0,10.0,29.0,36.0,-19.0,-8.0,0.2786882045545791,3.51,1.0,1.0,0.0,0.0,1.0,1.0,25.0,7.0,-37.17391304347826,496.111534753224,6378.899231938555,1350.6879130882571,0.0,0,0,1,0
대우전자부품(주),9320,2022,7.0,12.0,5.0,5.0,64.0,32.4325540276981,256.0,211.0,44.0,-22.0,2.0,38.0,28.0,-28.85,-10.31,-8.7,-6.2,-6.21,-5.73,1.48,-28.73,-3.3399086169763086,-3.34,-18.21,8.61,1.33,7.35,13999.0,15.0,33.0,14.0,-62.0,-12.0,1.1014969219507451,6.89,6.0,2.0,1.0,1.0,2.0,3.0,51.0,35.0,-7.826086956521739,2673.987251995471,13013.85606167371,682.6811909908122,0.0,0,0,1,0
대주전자재료(주),78600,2022,7.0,8.0,4.0,8.0,65.0,53.0,172.0,162.0,56.0,-21.0,34.0,39.0,37.0,0.8,0.28,0.46,4.05,3.82,6.88,4.21,-20.44,9.887051731725965,9.89,9.78,9.96,-12.38,11.88,38227.0,12.0,22.0,22.0,2.0,42.0,0.5309676413250938,5.28,2.0,1.0,1.0,1.0,1.0,1.0,43.0,20.0,-1731.7073170731708,9107.009384381032,50751.60610527096,6313.223204851036,0.0,0,0,1,0
(주)아이에스시,95340,2022,58.0,134.0,15.0,29.0,199.0,171.0,34.0,30.0,11.0,22.0,66.0,45.0,75.0,17.91,16.79,24.56,18.37,18.02,31.24,-0.54,2.6099999999999994,36.95019668016688,36.95,64.48,20.38,23.64,20.26,106706.0,30.0,109.0,60.0,41.0,70.0,0.4990376038454421,8.17,2.0,1.0,1.0,1.0,1.0,1.0,23.0,17.0,11.293227665706052,2035.142516018546,8338.552367613833,3049.530710536429,0.0,0,0,1,0
(주)비올,335890,2022,171.0,950.0,21.11348919446037,31.0,769.0,688.0,14.0,14.0,2.0,71.68093516676223,191.0,82.11348919446037,87.0,35.06,27.12297115896088,36.88,25.902115048955142,25.599417210063063,41.51,-0.98,15.860000000000005,48.95783590328592,48.96,56.27,-6.17,69.32,-3.18,18378.0,41.0,900.0,59.0,61.11348919446037,77.0,0.6984717812690198,9.2,1.0,15.0,1.0,1.0,5.113489194460371,1.0,5.0,5.0,15.579710144927535,4814.995971923247,16696.764214355848,6026.687548550138,0.0,0,0,1,0
에스지에이솔루션즈(주),184230,2022,13.0,21.0,5.0,13.0,131.0,127.0,66.0,60.0,24.0,11.0,78.0,47.0,60.0,10.62,7.83,12.92,5.68,4.84,10.29,5.415843496976138,5.359999999999999,48.374200913531126,48.37,16.78,96.05,51.29,278.99,17278.0,18.0,2757.418510766197,46.0,28.0,53.0,0.3932656407543693,2.0866600786036216,1.0,36.26978388920742,1.0,0.0,1.0,1.0,11.0,11.0,-18.704545454545453,781.4759597244505,13678.26190834024,1194.84496897444,0.0,0,0,1,0
(주)쎄트렉아이,99320,2022,7.0,18.0,4.0,11.0,307.0,287.0,114.0,52.0,21.0,50.0,143.0,75.0,47.0,-1.9,-1.26,-3.08,-2.0,-3.16,-8.46,-1.44,7.859999999999999,12.458983950060414,12.46,5.02,42.57,24.38,71.4,7256.0,3.0,34.0,8.0,-39.0,-1.0,0.3530313610764825,10.59,1.0,3.0,0.0,0.0,2.0,0.0,25.0,16.0,241.9354838709677,2249.5520013807227,11289.457341210751,2983.531938307812,0.0,0,0,1,0
라온피플(주),300120,2022,-4.0,-5.0,-1.0,-5.0,221.0,206.0,61.0,60.0,33.0,45.0,21.0,82.0,62.0,-0.85,-0.66,-1.91,4.46,2.75,9.03,0.41,10.44,2.824357513041696,2.82,-7.06,105.5,34.11,197.62,11553.0,13.0,2642.0,44.0,-4.0,9.0,0.3008005091965057,8.33,0.0,4.0,0.0,0.0,2.0,0.0,14.0,5.0,-444.09090909090907,1853.1420444515195,48690.90408582923,3832.0936090598816,0.0,0,0,1,0
(주)다산네트웍스,39560,2017,-3.0,-7.0,-1.0,-2.0,129.0,107.0,111.0,98.0,21.0,13.0,19.0,59.0,47.0,-1.3,-0.89,-0.81,0.3,0.01,0.01,0.97,27.71,-6.923710140837779,-6.92,-5.65,-8.74,37.81,-30.16,57470.0,17.0,136.0,19.0,-4.0,16.0,0.8886111651934003,4.15,2.0,6.0,1.0,1.0,2.0,1.0,31.0,24.0,125.55555555555556,1055.0821331422312,19248.221194102105,561.6504369362372,1.0,0,0,1,0
(주)더코디,224060,2018,1.0,1.0,0.0,1.0,111.0,105.0,66.0,66.0,31.0,4.0,51.0,44.0,60.0,-21.71,-33.55,-33.2,-13.47,-13.82,-29.25,1.13,-12.43,54.075066073605626,54.08,48.08,59.16,-50.23,88.21,-2705.0,-3.0,-35.0,-7.0,0.0,0.0,0.3895389819929379,4.84,1.0,6.0,1.0,0.0,1.0,1.0,25.0,9.0,-6.87962962962963,1864.5723777671144,76421.17894462278,2875.2362101164385,1.0,0,0,1,0
(주)디모아,16670,2020,10.0,20.0,5.0,27.047586777785824,125.0,122.0,125.0,92.0,27.0,10.0,17.0,51.0,45.0,-61.67090580013033,-56.06,-147.15044498691188,6.61,5.92,12.769967617904587,-0.83,-60.32716662455723,21.408470683309364,21.41,-26.38,273.83,18.35,284.88,-28889.0,-23.0,-952.0,-101.90414877793064,0.0,0.0,0.1942919999691049,1.1833514044399391,0.0,13.0,0.0,0.0,1.0,0.0,42.0,31.0,-1.2554838709677418,1522.5802684495254,16714.3402762177,3487.6318059561268,1.0,0,0,1,0
